run_idx,arm,block,step_idx,step_ms,used
1,rctl,0,91,8.083667,1
1,rctl,0,92,8.185500,1
1,rctl,0,93,8.134583,1
1,rctl,0,94,8.165166,1
1,rctl,0,95,8.127375,1
1,rctl,0,96,8.150375,1
1,rctl,0,97,8.148500,1
1,rctl,0,98,8.162375,1
1,rctl,0,99,8.165208,1
1,rctl,0,100,8.149542,1
1,rctl,0,101,8.127791,1
1,rctl,0,102,8.168417,1
1,rctl,0,103,8.213625,1
1,rctl,0,104,8.174042,1
1,rctl,0,105,8.183792,1
1,rctl,0,106,8.253334,1
1,rctl,0,107,8.361541,1
1,rctl,0,108,8.282125,1
1,rctl,0,109,8.158708,1
1,rctl,0,110,8.153917,1
1,rctl,0,111,8.247625,1
1,rctl,0,112,8.209542,1
1,rctl,0,113,8.243708,1
1,rctl,0,114,8.160500,1
1,rctl,0,115,8.194833,1
1,rctl,0,116,8.164958,1
1,rctl,0,117,8.231041,1
1,rctl,0,118,8.181666,1
1,rctl,0,119,8.231791,1
1,rctl,0,120,8.216792,1
1,rctl,0,121,8.257708,1
1,rctl,0,122,8.355958,1
1,rctl,0,123,8.355833,1
1,rctl,0,124,8.313583,1
1,rctl,0,125,8.411208,1
1,rctl,0,126,8.378459,1
1,rctl,0,127,8.416208,1
1,rctl,0,128,8.371333,1
1,rctl,0,129,8.354417,1
1,rctl,0,130,8.414458,1
1,rctl,0,131,8.427125,1
1,rctl,0,132,8.407584,1
1,rctl,0,133,8.390042,1
1,rctl,0,134,8.280000,1
1,rctl,0,135,8.296542,1
1,rctl,0,136,8.276292,1
1,rctl,0,137,8.385000,1
1,rctl,0,138,8.296291,1
1,rctl,0,139,8.290250,1
1,rctl,0,140,8.330250,1
1,rctl,0,141,8.354250,1
1,rctl,0,142,8.419333,1
1,rctl,0,143,8.394334,1
1,rctl,0,144,8.370709,1
1,rctl,0,145,8.375500,1
1,rctl,0,146,8.347375,1
1,rctl,0,147,8.291625,1
1,rctl,0,148,8.270250,1
1,rctl,0,149,8.227125,1
1,rctl,0,150,8.241625,1
1,rctl,0,151,8.184583,1
1,rctl,0,152,8.170292,1
1,rctl,0,153,8.224292,1
1,rctl,0,154,8.167083,1
1,rctl,0,155,8.289917,1
1,rctl,0,156,8.211125,1
1,rctl,0,157,8.233542,1
1,rctl,0,158,8.206625,1
1,rctl,0,159,8.220250,1
2,ship,0,0,9.522459,0
2,ship,0,1,8.357708,0
2,ship,0,2,8.259416,0
2,ship,0,3,8.242875,0
2,ship,0,4,8.207417,0
2,ship,0,5,8.210708,0
2,ship,0,6,8.177000,0
2,ship,0,7,8.169000,0
2,ship,0,8,8.257209,1
2,ship,0,9,8.239958,1
2,ship,0,10,8.518542,1
2,ship,0,11,9.734375,1
2,ship,0,12,8.630250,1
2,ship,0,13,8.641792,1
2,ship,0,14,8.377541,1
2,ship,0,15,8.292416,1
2,ship,0,16,8.446958,1
2,ship,0,17,8.208292,1
2,ship,0,18,8.219458,1
2,ship,0,19,8.296916,1
2,ship,0,20,8.278584,1
2,ship,0,21,8.248375,1
2,ship,0,22,8.242000,1
2,ship,0,23,8.232375,1
2,ship,0,24,8.249208,1
2,ship,0,25,8.233750,1
2,ship,0,26,8.256208,1
2,ship,0,27,8.201459,1
2,ship,0,28,8.233208,1
2,ship,0,29,8.200375,1
2,ship,0,30,8.237291,1
2,ship,0,31,8.234709,1
2,ship,0,32,8.226792,1
2,ship,0,33,8.239709,1
2,ship,0,34,8.272458,1
2,ship,0,35,8.221250,1
2,ship,0,36,8.207458,1
2,ship,0,37,8.225542,1
2,ship,0,38,8.222209,1
2,ship,0,39,8.147792,1
2,ship,0,40,8.255250,1
2,ship,0,41,8.245083,1
2,ship,0,42,8.201959,1
2,ship,0,43,8.259709,1
2,ship,0,44,8.246250,1
2,ship,0,45,8.253958,1
2,ship,0,46,8.227459,1
2,ship,0,47,8.275333,1
2,ship,0,48,8.227084,1
2,ship,0,49,8.216500,1
2,ship,0,50,8.262917,1
2,ship,0,51,8.230167,1
2,ship,0,52,8.212375,1
2,ship,0,53,8.240833,1
2,ship,0,54,8.228417,1
2,ship,0,55,8.249917,1
2,ship,0,56,8.261500,1
2,ship,0,57,8.244583,1
2,ship,0,58,8.237375,1
2,ship,0,59,8.248000,1
2,ship,0,60,8.250917,1
2,ship,0,61,8.265250,1
2,ship,0,62,8.236625,1
2,ship,0,63,8.272708,1
2,ship,0,64,8.203750,1
2,ship,0,65,8.225000,1
2,ship,0,66,8.214500,1
2,ship,0,67,8.238666,1
2,ship,0,68,8.224875,1
2,ship,0,69,8.237958,1
2,ship,0,70,8.230791,1
2,ship,0,71,8.215000,1
2,ship,0,72,8.224333,1
2,ship,0,73,8.234584,1
2,ship,0,74,8.268459,1
2,ship,0,75,8.263167,1
2,ship,0,76,8.217667,1
2,ship,0,77,8.335833,1
2,ship,0,78,8.247167,1
2,ship,0,79,8.245250,1
2,ship,0,80,8.203417,1
2,ship,0,81,8.227459,1
2,ship,0,82,8.230334,1
2,ship,0,83,8.234791,1
2,ship,0,84,8.326250,1
2,ship,0,85,8.385583,1
2,ship,0,86,8.250958,1
2,ship,0,87,8.265542,1
2,ship,0,88,8.233750,1
2,ship,0,89,8.240417,1
2,ship,0,90,8.209250,1
2,ship,0,91,8.235959,1
2,ship,0,92,8.245125,1
2,ship,0,93,8.244167,1
2,ship,0,94,8.229250,1
2,ship,0,95,8.301708,1
2,ship,0,96,8.237959,1
2,ship,0,97,8.286667,1
2,ship,0,98,8.257333,1
2,ship,0,99,8.279708,1
2,ship,0,100,8.246583,1
2,ship,0,101,8.274000,1
2,ship,0,102,8.239416,1
2,ship,0,103,8.271708,1
2,ship,0,104,8.222834,1
2,ship,0,105,8.281167,1
2,ship,0,106,8.243041,1
2,ship,0,107,8.278208,1
2,ship,0,108,8.265583,1
2,ship,0,109,8.269834,1
2,ship,0,110,8.236792,1
2,ship,0,111,8.262917,1
2,ship,0,112,8.238000,1
2,ship,0,113,8.267666,1
2,ship,0,114,8.256541,1
2,ship,0,115,8.332917,1
2,ship,0,116,8.444250,1
2,ship,0,117,8.331709,1
2,ship,0,118,8.264250,1
2,ship,0,119,8.284000,1
2,ship,0,120,8.257875,1
2,ship,0,121,8.305208,1
2,ship,0,122,8.270792,1
2,ship,0,123,8.266875,1
2,ship,0,124,8.236708,1
2,ship,0,125,8.261041,1
2,ship,0,126,8.273000,1
2,ship,0,127,8.270833,1
2,ship,0,128,8.248333,1
2,ship,0,129,8.262791,1
2,ship,0,130,8.248750,1
2,ship,0,131,8.275375,1
2,ship,0,132,8.287000,1
2,ship,0,133,8.278125,1
2,ship,0,134,8.257084,1
2,ship,0,135,8.258125,1
2,ship,0,136,8.245708,1
2,ship,0,137,8.249875,1
2,ship,0,138,8.247666,1
2,ship,0,139,8.268542,1
2,ship,0,140,8.263583,1
2,ship,0,141,8.274500,1
2,ship,0,142,8.261083,1
2,ship,0,143,8.238334,1
2,ship,0,144,8.287833,1
2,ship,0,145,8.357958,1
2,ship,0,146,8.285750,1
2,ship,0,147,8.272166,1
2,ship,0,148,8.272541,1
2,ship,0,149,8.242083,1
2,ship,0,150,8.271333,1
2,ship,0,151,8.262333,1
2,ship,0,152,8.286167,1
2,ship,0,153,8.238709,1
2,ship,0,154,8.275583,1
2,ship,0,155,8.246667,1
2,ship,0,156,8.290500,1
2,ship,0,157,8.293417,1
2,ship,0,158,8.284334,1
2,ship,0,159,8.237958,1
3,rd2,0,0,13.916417,0
3,rd2,0,1,12.558167,0
3,rd2,0,2,12.004625,0
3,rd2,0,3,8.742166,0
3,rd2,0,4,8.147333,0
3,rd2,0,5,8.118750,0
3,rd2,0,6,7.844834,0
3,rd2,0,7,7.807542,0
3,rd2,0,8,7.781541,1
3,rd2,0,9,7.729875,1
3,rd2,0,10,7.711708,1
3,rd2,0,11,7.771708,1
3,rd2,0,12,7.747042,1
3,rd2,0,13,7.757958,1
3,rd2,0,14,7.679875,1
3,rd2,0,15,7.760458,1
3,rd2,0,16,7.722916,1
3,rd2,0,17,7.759167,1
3,rd2,0,18,7.771250,1
3,rd2,0,19,7.778291,1
3,rd2,0,20,7.710125,1
3,rd2,0,21,7.655750,1
3,rd2,0,22,7.728042,1
3,rd2,0,23,7.767875,1
3,rd2,0,24,7.801583,1
3,rd2,0,25,7.777542,1
3,rd2,0,26,7.827834,1
3,rd2,0,27,7.787208,1
3,rd2,0,28,7.799166,1
3,rd2,0,29,7.820125,1
3,rd2,0,30,7.821792,1
3,rd2,0,31,7.772083,1
3,rd2,0,32,7.802667,1
3,rd2,0,33,7.790917,1
3,rd2,0,34,7.794625,1
3,rd2,0,35,7.801125,1
3,rd2,0,36,7.776625,1
3,rd2,0,37,7.776208,1
3,rd2,0,38,7.798791,1
3,rd2,0,39,7.802500,1
3,rd2,0,40,7.816458,1
3,rd2,0,41,7.859834,1
3,rd2,0,42,7.825209,1
3,rd2,0,43,7.857750,1
3,rd2,0,44,7.809084,1
3,rd2,0,45,7.805417,1
3,rd2,0,46,7.805709,1
3,rd2,0,47,7.794375,1
3,rd2,0,48,7.810042,1
3,rd2,0,49,7.798208,1
3,rd2,0,50,7.790125,1
3,rd2,0,51,7.807333,1
3,rd2,0,52,7.815541,1
3,rd2,0,53,7.764958,1
3,rd2,0,54,7.834042,1
3,rd2,0,55,7.770250,1
3,rd2,0,56,7.826458,1
3,rd2,0,57,7.785333,1
3,rd2,0,58,7.915625,1
3,rd2,0,59,7.791833,1
3,rd2,0,60,7.845458,1
3,rd2,0,61,7.792250,1
3,rd2,0,62,7.799208,1
3,rd2,0,63,7.784584,1
3,rd2,0,64,7.778833,1
3,rd2,0,65,7.731333,1
3,rd2,0,66,7.820541,1
3,rd2,0,67,7.817292,1
3,rd2,0,68,7.827625,1
3,rd2,0,69,7.838833,1
3,rd2,0,70,7.790625,1
3,rd2,0,71,7.858375,1
3,rd2,0,72,7.814208,1
3,rd2,0,73,7.860042,1
3,rd2,0,74,7.833125,1
3,rd2,0,75,7.841958,1
3,rd2,0,76,7.807709,1
3,rd2,0,77,7.822208,1
3,rd2,0,78,7.810250,1
3,rd2,0,79,7.803584,1
3,rd2,0,80,7.814708,1
3,rd2,0,81,7.815916,1
3,rd2,0,82,7.818042,1
3,rd2,0,83,7.809750,1
3,rd2,0,84,7.826250,1
3,rd2,0,85,7.814667,1
3,rd2,0,86,7.836458,1
3,rd2,0,87,7.857250,1
3,rd2,0,88,7.809458,1
3,rd2,0,89,7.878958,1
3,rd2,0,90,7.862833,1
3,rd2,0,91,7.817541,1
3,rd2,0,92,7.790917,1
3,rd2,0,93,7.838834,1
3,rd2,0,94,7.799583,1
3,rd2,0,95,7.791000,1
3,rd2,0,96,7.836041,1
3,rd2,0,97,7.811291,1
3,rd2,0,98,7.930250,1
3,rd2,0,99,7.880625,1
3,rd2,0,100,7.840250,1
3,rd2,0,101,7.854333,1
3,rd2,0,102,7.830209,1
3,rd2,0,103,7.834417,1
3,rd2,0,104,7.830042,1
3,rd2,0,105,7.847000,1
3,rd2,0,106,7.838709,1
3,rd2,0,107,7.865542,1
3,rd2,0,108,7.865291,1
3,rd2,0,109,7.829417,1
3,rd2,0,110,7.823958,1
3,rd2,0,111,7.851625,1
3,rd2,0,112,7.847875,1
3,rd2,0,113,7.830000,1
3,rd2,0,114,7.843292,1
3,rd2,0,115,7.817792,1
3,rd2,0,116,7.821708,1
3,rd2,0,117,7.817708,1
3,rd2,0,118,7.838583,1
3,rd2,0,119,7.795917,1
3,rd2,0,120,7.806959,1
3,rd2,0,121,7.794375,1
3,rd2,0,122,7.820000,1
3,rd2,0,123,7.813083,1
3,rd2,0,124,7.905209,1
3,rd2,0,125,7.803417,1
3,rd2,0,126,7.838000,1
3,rd2,0,127,7.779708,1
3,rd2,0,128,7.811833,1
3,rd2,0,129,7.883917,1
3,rd2,0,130,7.857667,1
3,rd2,0,131,7.937916,1
3,rd2,0,132,7.849792,1
3,rd2,0,133,7.840042,1
3,rd2,0,134,7.823042,1
3,rd2,0,135,7.831041,1
3,rd2,0,136,7.805208,1
3,rd2,0,137,7.846042,1
3,rd2,0,138,7.799875,1
3,rd2,0,139,7.883333,1
3,rd2,0,140,7.821625,1
3,rd2,0,141,7.959167,1
3,rd2,0,142,7.854375,1
3,rd2,0,143,7.843667,1
3,rd2,0,144,7.879833,1
3,rd2,0,145,7.817875,1
3,rd2,0,146,7.850750,1
3,rd2,0,147,7.870917,1
3,rd2,0,148,7.855333,1
3,rd2,0,149,7.847333,1
3,rd2,0,150,7.875000,1
3,rd2,0,151,7.802042,1
3,rd2,0,152,7.841625,1
3,rd2,0,153,7.838958,1
3,rd2,0,154,7.877833,1
3,rd2,0,155,7.828583,1
3,rd2,0,156,7.900792,1
3,rd2,0,157,7.822125,1
3,rd2,0,158,7.869000,1
3,rd2,0,159,7.904500,1
4,rd1,0,0,8.709459,0
4,rd1,0,1,7.669208,0
4,rd1,0,2,7.611875,0
4,rd1,0,3,7.610250,0
4,rd1,0,4,7.572833,0
4,rd1,0,5,7.559708,0
4,rd1,0,6,7.534500,0
4,rd1,0,7,7.541084,0
4,rd1,0,8,7.566875,1
4,rd1,0,9,7.541917,1
4,rd1,0,10,7.590750,1
4,rd1,0,11,7.527375,1
4,rd1,0,12,7.596875,1
4,rd1,0,13,7.552750,1
4,rd1,0,14,7.574250,1
4,rd1,0,15,7.595916,1
4,rd1,0,16,7.541583,1
4,rd1,0,17,7.550667,1
4,rd1,0,18,7.553250,1
4,rd1,0,19,7.550834,1
4,rd1,0,20,7.541250,1
4,rd1,0,21,7.598208,1
4,rd1,0,22,7.561541,1
4,rd1,0,23,7.560000,1
4,rd1,0,24,7.587000,1
4,rd1,0,25,7.563084,1
4,rd1,0,26,7.615334,1
4,rd1,0,27,7.586625,1
4,rd1,0,28,7.631959,1
4,rd1,0,29,7.562833,1
4,rd1,0,30,7.611583,1
4,rd1,0,31,7.559334,1
4,rd1,0,32,7.609375,1
4,rd1,0,33,7.577209,1
4,rd1,0,34,7.542417,1
4,rd1,0,35,7.545042,1
4,rd1,0,36,7.589042,1
4,rd1,0,37,7.562583,1
4,rd1,0,38,7.547708,1
4,rd1,0,39,7.587000,1
4,rd1,0,40,7.560334,1
4,rd1,0,41,7.578042,1
4,rd1,0,42,7.582000,1
4,rd1,0,43,7.608042,1
4,rd1,0,44,7.554333,1
4,rd1,0,45,7.622125,1
4,rd1,0,46,7.595125,1
4,rd1,0,47,7.601000,1
4,rd1,0,48,7.611750,1
4,rd1,0,49,7.575084,1
4,rd1,0,50,7.586417,1
4,rd1,0,51,7.586292,1
4,rd1,0,52,7.552666,1
4,rd1,0,53,7.561333,1
4,rd1,0,54,7.662167,1
4,rd1,0,55,7.549084,1
4,rd1,0,56,7.554083,1
4,rd1,0,57,7.590833,1
4,rd1,0,58,7.589458,1
4,rd1,0,59,7.549083,1
4,rd1,0,60,7.592833,1
4,rd1,0,61,7.588250,1
4,rd1,0,62,7.575625,1
4,rd1,0,63,7.623334,1
4,rd1,0,64,7.575041,1
4,rd1,0,65,7.616833,1
4,rd1,0,66,7.614625,1
4,rd1,0,67,7.587292,1
4,rd1,0,68,7.597666,1
4,rd1,0,69,7.605917,1
4,rd1,0,70,7.568500,1
4,rd1,0,71,7.541041,1
4,rd1,0,72,7.629750,1
4,rd1,0,73,7.554958,1
4,rd1,0,74,7.574583,1
4,rd1,0,75,7.605125,1
4,rd1,0,76,7.588625,1
4,rd1,0,77,7.645166,1
4,rd1,0,78,7.639000,1
4,rd1,0,79,7.571917,1
4,rd1,0,80,7.590167,1
4,rd1,0,81,7.596208,1
4,rd1,0,82,7.558084,1
4,rd1,0,83,7.585417,1
4,rd1,0,84,7.598750,1
4,rd1,0,85,7.634583,1
4,rd1,0,86,7.612084,1
4,rd1,0,87,7.612584,1
4,rd1,0,88,7.582917,1
4,rd1,0,89,7.588250,1
4,rd1,0,90,7.637958,1
4,rd1,0,91,7.601125,1
4,rd1,0,92,7.623917,1
4,rd1,0,93,7.607750,1
4,rd1,0,94,7.619250,1
4,rd1,0,95,7.546375,1
4,rd1,0,96,7.671083,1
4,rd1,0,97,7.586125,1
4,rd1,0,98,7.608708,1
4,rd1,0,99,7.603291,1
4,rd1,0,100,7.644000,1
4,rd1,0,101,7.584208,1
4,rd1,0,102,7.628708,1
4,rd1,0,103,7.570583,1
4,rd1,0,104,7.593917,1
4,rd1,0,105,7.633125,1
4,rd1,0,106,7.575833,1
4,rd1,0,107,7.603708,1
4,rd1,0,108,7.586375,1
4,rd1,0,109,7.577208,1
4,rd1,0,110,7.563250,1
4,rd1,0,111,7.599166,1
4,rd1,0,112,7.519416,1
4,rd1,0,113,7.576916,1
4,rd1,0,114,7.612708,1
4,rd1,0,115,7.600375,1
4,rd1,0,116,7.584959,1
4,rd1,0,117,7.651875,1
4,rd1,0,118,7.564084,1
4,rd1,0,119,7.689375,1
4,rd1,0,120,7.647417,1
4,rd1,0,121,7.631334,1
4,rd1,0,122,7.600042,1
4,rd1,0,123,7.639541,1
4,rd1,0,124,7.613375,1
4,rd1,0,125,7.587542,1
4,rd1,0,126,7.649667,1
4,rd1,0,127,7.601125,1
4,rd1,0,128,7.594166,1
4,rd1,0,129,7.650542,1
4,rd1,0,130,7.577917,1
4,rd1,0,131,7.594709,1
4,rd1,0,132,7.646500,1
4,rd1,0,133,7.587459,1
4,rd1,0,134,7.590667,1
4,rd1,0,135,7.645375,1
4,rd1,0,136,7.628834,1
4,rd1,0,137,7.589625,1
4,rd1,0,138,7.680166,1
4,rd1,0,139,7.597083,1
4,rd1,0,140,7.608834,1
4,rd1,0,141,7.623291,1
4,rd1,0,142,7.608875,1
4,rd1,0,143,7.607959,1
4,rd1,0,144,7.695792,1
4,rd1,0,145,7.601833,1
4,rd1,0,146,7.682958,1
4,rd1,0,147,7.664583,1
4,rd1,0,148,7.705000,1
4,rd1,0,149,7.616208,1
4,rd1,0,150,7.600834,1
4,rd1,0,151,7.685375,1
4,rd1,0,152,7.586208,1
4,rd1,0,153,7.650083,1
4,rd1,0,154,7.603625,1
4,rd1,0,155,7.629167,1
4,rd1,0,156,7.641625,1
4,rd1,0,157,7.622167,1
4,rd1,0,158,7.621084,1
4,rd1,0,159,7.668416,1
5,rd2,1,0,8.903667,0
5,rd2,1,1,7.886750,0
5,rd2,1,2,7.772708,0
5,rd2,1,3,7.823291,0
5,rd2,1,4,7.837542,0
5,rd2,1,5,7.821125,0
5,rd2,1,6,7.819750,0
5,rd2,1,7,7.822417,0
5,rd2,1,8,7.768417,1
5,rd2,1,9,7.822959,1
5,rd2,1,10,7.778125,1
5,rd2,1,11,7.803708,1
5,rd2,1,12,7.792667,1
5,rd2,1,13,7.788750,1
5,rd2,1,14,7.791958,1
5,rd2,1,15,7.797291,1
5,rd2,1,16,7.799292,1
5,rd2,1,17,7.779916,1
5,rd2,1,18,7.783375,1
5,rd2,1,19,7.769625,1
5,rd2,1,20,7.800125,1
5,rd2,1,21,7.795292,1
5,rd2,1,22,7.803917,1
5,rd2,1,23,7.753458,1
5,rd2,1,24,7.916333,1
5,rd2,1,25,7.760541,1
5,rd2,1,26,7.816708,1
5,rd2,1,27,7.781375,1
5,rd2,1,28,7.798959,1
5,rd2,1,29,7.770083,1
5,rd2,1,30,7.781000,1
5,rd2,1,31,7.786792,1
5,rd2,1,32,7.768083,1
5,rd2,1,33,7.760500,1
5,rd2,1,34,7.752834,1
5,rd2,1,35,7.776125,1
5,rd2,1,36,7.779417,1
5,rd2,1,37,7.768792,1
5,rd2,1,38,7.849958,1
5,rd2,1,39,7.923750,1
5,rd2,1,40,7.781250,1
5,rd2,1,41,7.808583,1
5,rd2,1,42,7.800333,1
5,rd2,1,43,7.792875,1
5,rd2,1,44,7.774208,1
5,rd2,1,45,7.791000,1
5,rd2,1,46,7.783209,1
5,rd2,1,47,7.779208,1
5,rd2,1,48,7.812542,1
5,rd2,1,49,7.782708,1
5,rd2,1,50,7.792042,1
5,rd2,1,51,7.808917,1
5,rd2,1,52,7.805667,1
5,rd2,1,53,7.792083,1
5,rd2,1,54,7.839917,1
5,rd2,1,55,7.787625,1
5,rd2,1,56,7.807875,1
5,rd2,1,57,7.786292,1
5,rd2,1,58,7.833333,1
5,rd2,1,59,7.756667,1
5,rd2,1,60,7.810875,1
5,rd2,1,61,7.776292,1
5,rd2,1,62,7.777291,1
5,rd2,1,63,7.787375,1
5,rd2,1,64,7.774292,1
5,rd2,1,65,7.791917,1
5,rd2,1,66,7.783625,1
5,rd2,1,67,7.827667,1
5,rd2,1,68,7.793333,1
5,rd2,1,69,7.784667,1
5,rd2,1,70,7.782458,1
5,rd2,1,71,7.776500,1
5,rd2,1,72,7.785458,1
5,rd2,1,73,7.785250,1
5,rd2,1,74,7.759625,1
5,rd2,1,75,7.774583,1
5,rd2,1,76,7.768875,1
5,rd2,1,77,7.803042,1
5,rd2,1,78,7.789334,1
5,rd2,1,79,7.789833,1
5,rd2,1,80,7.779125,1
5,rd2,1,81,7.808000,1
5,rd2,1,82,7.809792,1
5,rd2,1,83,7.759583,1
5,rd2,1,84,7.853875,1
5,rd2,1,85,7.829167,1
5,rd2,1,86,7.907833,1
5,rd2,1,87,7.796667,1
5,rd2,1,88,7.782417,1
5,rd2,1,89,7.766875,1
5,rd2,1,90,7.781709,1
5,rd2,1,91,7.789708,1
5,rd2,1,92,7.806709,1
5,rd2,1,93,7.810084,1
5,rd2,1,94,7.824709,1
5,rd2,1,95,7.810000,1
5,rd2,1,96,7.802542,1
5,rd2,1,97,7.805292,1
5,rd2,1,98,7.802167,1
5,rd2,1,99,7.834000,1
5,rd2,1,100,7.789542,1
5,rd2,1,101,7.848542,1
5,rd2,1,102,7.802583,1
5,rd2,1,103,7.840625,1
5,rd2,1,104,7.777000,1
5,rd2,1,105,7.824250,1
5,rd2,1,106,7.806375,1
5,rd2,1,107,7.800458,1
5,rd2,1,108,7.784834,1
5,rd2,1,109,7.817375,1
5,rd2,1,110,7.805709,1
5,rd2,1,111,7.801791,1
5,rd2,1,112,7.790916,1
5,rd2,1,113,7.789583,1
5,rd2,1,114,7.814500,1
5,rd2,1,115,7.800458,1
5,rd2,1,116,7.901459,1
5,rd2,1,117,7.894042,1
5,rd2,1,118,7.933166,1
5,rd2,1,119,7.900458,1
5,rd2,1,120,7.867459,1
5,rd2,1,121,7.823375,1
5,rd2,1,122,7.842334,1
5,rd2,1,123,7.842542,1
5,rd2,1,124,7.834333,1
5,rd2,1,125,7.833875,1
5,rd2,1,126,7.824542,1
5,rd2,1,127,7.820042,1
5,rd2,1,128,7.808625,1
5,rd2,1,129,7.837375,1
5,rd2,1,130,7.825542,1
5,rd2,1,131,7.908250,1
5,rd2,1,132,7.824250,1
5,rd2,1,133,7.888417,1
5,rd2,1,134,7.888750,1
5,rd2,1,135,7.881417,1
5,rd2,1,136,7.833875,1
5,rd2,1,137,7.825250,1
5,rd2,1,138,7.859125,1
5,rd2,1,139,7.815750,1
5,rd2,1,140,7.835000,1
5,rd2,1,141,7.984625,1
5,rd2,1,142,7.814958,1
5,rd2,1,143,7.880375,1
5,rd2,1,144,7.854500,1
5,rd2,1,145,7.779000,1
5,rd2,1,146,7.832666,1
5,rd2,1,147,7.826667,1
5,rd2,1,148,7.833834,1
5,rd2,1,149,7.893375,1
5,rd2,1,150,7.892208,1
5,rd2,1,151,7.848500,1
5,rd2,1,152,7.894667,1
5,rd2,1,153,7.860167,1
5,rd2,1,154,7.851208,1
5,rd2,1,155,7.825500,1
5,rd2,1,156,7.838708,1
5,rd2,1,157,7.847000,1
5,rd2,1,158,7.848167,1
5,rd2,1,159,7.843875,1
6,ship,1,0,9.488000,0
6,ship,1,1,8.419166,0
6,ship,1,2,8.323292,0
6,ship,1,3,8.357833,0
6,ship,1,4,8.296041,0
6,ship,1,5,8.294959,0
6,ship,1,6,8.139708,0
6,ship,1,7,8.177250,0
6,ship,1,8,8.129459,1
6,ship,1,9,8.137375,1
6,ship,1,10,8.158833,1
6,ship,1,11,8.108292,1
6,ship,1,12,8.147875,1
6,ship,1,13,8.148833,1
6,ship,1,14,8.158250,1
6,ship,1,15,8.181917,1
6,ship,1,16,8.125625,1
6,ship,1,17,8.107167,1
6,ship,1,18,8.094083,1
6,ship,1,19,8.165375,1
6,ship,1,20,8.223250,1
6,ship,1,21,8.205041,1
6,ship,1,22,8.164333,1
6,ship,1,23,8.164875,1
6,ship,1,24,8.150583,1
6,ship,1,25,8.226458,1
6,ship,1,26,8.065875,1
6,ship,1,27,8.041916,1
6,ship,1,28,8.227209,1
6,ship,1,29,8.248583,1
6,ship,1,30,8.261333,1
6,ship,1,31,8.204834,1
