run_idx,arm,block,step_idx,step_ms,used
1,d2,0,100,8.187875,1
1,d2,0,101,8.245042,1
1,d2,0,102,8.259083,1
1,d2,0,103,8.247500,1
1,d2,0,104,8.177458,1
1,d2,0,105,8.225875,1
1,d2,0,106,8.186084,1
1,d2,0,107,8.233875,1
1,d2,0,108,8.248875,1
1,d2,0,109,8.276916,1
1,d2,0,110,8.335875,1
1,d2,0,111,8.215917,1
1,d2,0,112,8.213791,1
1,d2,0,113,8.192500,1
1,d2,0,114,8.209291,1
1,d2,0,115,8.203500,1
1,d2,0,116,8.209167,1
1,d2,0,117,8.189375,1
1,d2,0,118,8.196167,1
1,d2,0,119,8.201667,1
1,d2,0,120,8.212083,1
1,d2,0,121,8.197167,1
1,d2,0,122,8.191292,1
1,d2,0,123,8.244041,1
1,d2,0,124,8.190500,1
1,d2,0,125,8.202667,1
1,d2,0,126,8.202292,1
1,d2,0,127,8.155083,1
1,d2,0,128,8.191834,1
1,d2,0,129,8.214708,1
1,d2,0,130,8.161708,1
1,d2,0,131,8.176833,1
1,d2,0,132,8.206833,1
1,d2,0,133,8.179708,1
1,d2,0,134,8.218125,1
1,d2,0,135,8.213125,1
1,d2,0,136,8.209042,1
1,d2,0,137,8.185667,1
1,d2,0,138,8.232042,1
1,d2,0,139,8.266833,1
1,d2,0,140,8.339500,1
1,d2,0,141,8.223709,1
1,d2,0,142,8.252541,1
1,d2,0,143,8.203583,1
1,d2,0,144,8.233667,1
1,d2,0,145,8.172958,1
1,d2,0,146,8.266917,1
1,d2,0,147,8.312833,1
1,d2,0,148,8.244000,1
1,d2,0,149,8.220625,1
1,d2,0,150,8.322333,1
1,d2,0,151,8.180208,1
1,d2,0,152,8.241625,1
1,d2,0,153,8.221542,1
1,d2,0,154,8.266167,1
1,d2,0,155,8.206042,1
1,d2,0,156,8.230292,1
1,d2,0,157,8.192875,1
1,d2,0,158,8.242458,1
1,d2,0,159,8.160833,1
2,d1,0,0,9.425042,0
2,d1,0,1,8.209417,0
2,d1,0,2,8.319417,0
2,d1,0,3,8.145750,0
2,d1,0,4,8.176958,0
2,d1,0,5,8.248875,0
2,d1,0,6,8.170417,0
2,d1,0,7,8.112417,0
2,d1,0,8,8.176834,1
2,d1,0,9,8.149333,1
2,d1,0,10,8.162750,1
2,d1,0,11,8.198042,1
2,d1,0,12,8.146667,1
2,d1,0,13,8.145125,1
2,d1,0,14,8.187083,1
2,d1,0,15,8.119000,1
2,d1,0,16,8.133375,1
2,d1,0,17,8.345292,1
2,d1,0,18,8.136333,1
2,d1,0,19,8.159417,1
2,d1,0,20,8.337458,1
2,d1,0,21,8.156041,1
2,d1,0,22,8.119000,1
2,d1,0,23,8.572708,1
2,d1,0,24,8.182916,1
2,d1,0,25,8.167125,1
2,d1,0,26,8.323542,1
2,d1,0,27,8.154750,1
2,d1,0,28,8.259709,1
2,d1,0,29,8.553041,1
2,d1,0,30,8.124417,1
2,d1,0,31,8.157833,1
2,d1,0,32,8.268333,1
2,d1,0,33,8.156459,1
2,d1,0,34,8.158583,1
2,d1,0,35,8.564000,1
2,d1,0,36,8.151625,1
2,d1,0,37,8.151667,1
2,d1,0,38,8.337292,1
2,d1,0,39,8.132834,1
2,d1,0,40,8.115250,1
2,d1,0,41,8.394250,1
2,d1,0,42,8.195208,1
2,d1,0,43,8.183625,1
2,d1,0,44,8.402375,1
2,d1,0,45,8.157584,1
2,d1,0,46,8.165916,1
2,d1,0,47,8.300417,1
2,d1,0,48,8.151958,1
2,d1,0,49,8.204541,1
2,d1,0,50,8.236250,1
2,d1,0,51,8.134417,1
2,d1,0,52,8.165125,1
2,d1,0,53,8.485791,1
2,d1,0,54,8.166166,1
2,d1,0,55,8.294958,1
2,d1,0,56,8.374541,1
2,d1,0,57,8.127208,1
2,d1,0,58,8.147667,1
2,d1,0,59,8.573584,1
2,d1,0,60,8.212250,1
2,d1,0,61,8.163334,1
2,d1,0,62,8.443291,1
2,d1,0,63,8.137166,1
2,d1,0,64,8.187042,1
2,d1,0,65,8.518166,1
2,d1,0,66,8.222334,1
2,d1,0,67,8.249417,1
2,d1,0,68,8.555250,1
2,d1,0,69,8.147709,1
2,d1,0,70,8.172875,1
2,d1,0,71,8.559084,1
2,d1,0,72,8.152000,1
2,d1,0,73,8.406000,1
2,d1,0,74,8.739750,1
2,d1,0,75,8.215375,1
2,d1,0,76,8.175500,1
2,d1,0,77,8.508916,1
2,d1,0,78,8.130833,1
2,d1,0,79,8.207958,1
2,d1,0,80,8.476542,1
2,d1,0,81,8.187958,1
2,d1,0,82,8.134709,1
2,d1,0,83,8.418250,1
2,d1,0,84,8.137125,1
2,d1,0,85,8.289958,1
2,d1,0,86,8.480375,1
2,d1,0,87,8.296167,1
2,d1,0,88,8.319708,1
2,d1,0,89,8.645667,1
2,d1,0,90,8.113792,1
2,d1,0,91,8.310875,1
2,d1,0,92,8.451583,1
2,d1,0,93,8.160167,1
2,d1,0,94,8.108917,1
2,d1,0,95,8.471834,1
2,d1,0,96,8.121500,1
2,d1,0,97,8.506250,1
2,d1,0,98,8.503208,1
2,d1,0,99,8.260167,1
2,d1,0,100,8.268375,1
2,d1,0,101,8.470292,1
2,d1,0,102,8.204500,1
2,d1,0,103,8.232917,1
2,d1,0,104,8.546084,1
2,d1,0,105,8.432000,1
2,d1,0,106,8.243750,1
2,d1,0,107,8.661542,1
2,d1,0,108,8.189542,1
2,d1,0,109,8.184875,1
2,d1,0,110,8.494000,1
2,d1,0,111,8.212750,1
2,d1,0,112,8.328625,1
2,d1,0,113,8.529791,1
2,d1,0,114,8.223250,1
2,d1,0,115,8.193292,1
2,d1,0,116,8.502833,1
2,d1,0,117,8.294375,1
2,d1,0,118,8.271750,1
2,d1,0,119,8.617875,1
2,d1,0,120,8.260750,1
2,d1,0,121,8.249833,1
2,d1,0,122,8.496625,1
2,d1,0,123,8.172375,1
2,d1,0,124,8.293958,1
2,d1,0,125,8.579875,1
2,d1,0,126,8.163208,1
2,d1,0,127,8.247375,1
2,d1,0,128,8.615333,1
2,d1,0,129,8.211416,1
2,d1,0,130,8.297708,1
2,d1,0,131,8.556792,1
2,d1,0,132,8.209917,1
2,d1,0,133,8.314333,1
2,d1,0,134,8.530417,1
2,d1,0,135,8.214542,1
2,d1,0,136,8.397084,1
2,d1,0,137,8.405334,1
2,d1,0,138,8.113916,1
2,d1,0,139,8.236292,1
2,d1,0,140,8.368125,1
2,d1,0,141,8.130334,1
2,d1,0,142,8.219334,1
2,d1,0,143,8.385292,1
2,d1,0,144,8.104458,1
2,d1,0,145,8.112958,1
2,d1,0,146,8.431125,1
2,d1,0,147,8.104375,1
2,d1,0,148,8.166708,1
2,d1,0,149,8.318625,1
2,d1,0,150,8.042541,1
2,d1,0,151,8.264500,1
2,d1,0,152,8.366500,1
2,d1,0,153,8.151250,1
2,d1,0,154,8.253209,1
2,d1,0,155,8.440625,1
2,d1,0,156,8.038833,1
2,d1,0,157,8.258375,1
2,d1,0,158,8.444167,1
2,d1,0,159,8.177667,1
3,ship,0,0,9.373458,0
3,ship,0,1,8.469666,0
3,ship,0,2,8.325375,0
3,ship,0,3,8.299167,0
3,ship,0,4,8.244250,0
3,ship,0,5,8.266208,0
3,ship,0,6,8.189958,0
3,ship,0,7,8.250250,0
3,ship,0,8,8.214792,1
3,ship,0,9,8.295709,1
3,ship,0,10,8.195333,1
3,ship,0,11,8.234916,1
3,ship,0,12,8.204083,1
3,ship,0,13,8.222042,1
3,ship,0,14,8.217125,1
3,ship,0,15,8.229917,1
3,ship,0,16,8.204125,1
3,ship,0,17,8.238167,1
3,ship,0,18,8.219875,1
3,ship,0,19,8.241500,1
3,ship,0,20,8.229542,1
3,ship,0,21,8.284000,1
3,ship,0,22,8.223083,1
3,ship,0,23,8.289875,1
3,ship,0,24,8.242708,1
3,ship,0,25,8.246166,1
3,ship,0,26,8.223959,1
3,ship,0,27,8.219166,1
3,ship,0,28,8.219833,1
3,ship,0,29,8.223875,1
3,ship,0,30,8.210583,1
3,ship,0,31,8.234916,1
3,ship,0,32,8.213750,1
3,ship,0,33,8.219291,1
3,ship,0,34,8.198834,1
3,ship,0,35,8.240583,1
3,ship,0,36,8.224834,1
3,ship,0,37,8.205000,1
3,ship,0,38,8.207750,1
3,ship,0,39,8.223334,1
3,ship,0,40,8.248125,1
3,ship,0,41,8.205125,1
3,ship,0,42,8.223667,1
3,ship,0,43,8.213583,1
3,ship,0,44,8.247250,1
3,ship,0,45,8.223084,1
3,ship,0,46,8.214375,1
3,ship,0,47,8.183334,1
3,ship,0,48,8.221750,1
3,ship,0,49,8.221792,1
3,ship,0,50,8.215750,1
3,ship,0,51,8.227625,1
3,ship,0,52,8.234250,1
3,ship,0,53,8.210250,1
3,ship,0,54,8.230791,1
3,ship,0,55,8.232958,1
3,ship,0,56,8.247708,1
3,ship,0,57,8.244792,1
3,ship,0,58,8.244417,1
3,ship,0,59,8.196334,1
3,ship,0,60,8.234042,1
3,ship,0,61,8.217875,1
3,ship,0,62,8.226625,1
3,ship,0,63,8.212333,1
3,ship,0,64,8.241792,1
3,ship,0,65,8.201292,1
3,ship,0,66,8.230292,1
3,ship,0,67,8.208834,1
3,ship,0,68,8.297042,1
3,ship,0,69,8.226125,1
3,ship,0,70,8.229167,1
3,ship,0,71,8.257208,1
3,ship,0,72,8.295500,1
3,ship,0,73,8.232958,1
3,ship,0,74,8.236333,1
3,ship,0,75,8.234958,1
3,ship,0,76,8.253125,1
3,ship,0,77,8.263792,1
3,ship,0,78,8.261833,1
3,ship,0,79,8.220458,1
3,ship,0,80,8.282208,1
3,ship,0,81,8.206541,1
3,ship,0,82,8.263541,1
3,ship,0,83,8.229500,1
3,ship,0,84,8.272541,1
3,ship,0,85,8.214958,1
3,ship,0,86,8.281292,1
3,ship,0,87,8.322083,1
3,ship,0,88,8.376250,1
3,ship,0,89,8.263708,1
3,ship,0,90,8.305750,1
3,ship,0,91,8.225833,1
3,ship,0,92,8.306084,1
3,ship,0,93,8.235333,1
3,ship,0,94,8.290750,1
3,ship,0,95,8.297792,1
3,ship,0,96,8.275375,1
3,ship,0,97,8.240459,1
3,ship,0,98,8.301292,1
3,ship,0,99,8.227333,1
3,ship,0,100,8.277958,1
3,ship,0,101,8.221792,1
3,ship,0,102,8.282750,1
3,ship,0,103,8.255541,1
3,ship,0,104,8.265584,1
3,ship,0,105,8.248084,1
3,ship,0,106,8.284041,1
3,ship,0,107,8.255833,1
3,ship,0,108,8.294833,1
3,ship,0,109,8.214959,1
3,ship,0,110,8.255917,1
3,ship,0,111,8.248958,1
3,ship,0,112,8.253542,1
3,ship,0,113,8.238166,1
3,ship,0,114,8.248584,1
3,ship,0,115,8.237125,1
3,ship,0,116,8.277250,1
3,ship,0,117,8.333625,1
3,ship,0,118,8.363333,1
3,ship,0,119,8.330750,1
3,ship,0,120,8.295375,1
3,ship,0,121,8.296292,1
3,ship,0,122,8.251833,1
3,ship,0,123,8.247833,1
3,ship,0,124,8.253125,1
3,ship,0,125,8.252958,1
3,ship,0,126,8.259209,1
3,ship,0,127,8.244917,1
3,ship,0,128,8.278791,1
3,ship,0,129,8.242417,1
3,ship,0,130,8.292500,1
3,ship,0,131,8.252750,1
3,ship,0,132,8.295916,1
3,ship,0,133,8.254334,1
3,ship,0,134,8.291166,1
3,ship,0,135,8.226041,1
3,ship,0,136,8.281209,1
3,ship,0,137,8.231250,1
3,ship,0,138,8.252667,1
3,ship,0,139,8.228750,1
3,ship,0,140,8.280167,1
3,ship,0,141,8.218208,1
3,ship,0,142,8.300125,1
3,ship,0,143,8.268375,1
3,ship,0,144,8.257959,1
3,ship,0,145,8.246250,1
3,ship,0,146,8.244542,1
3,ship,0,147,8.317584,1
3,ship,0,148,8.286208,1
3,ship,0,149,8.217833,1
3,ship,0,150,8.251750,1
3,ship,0,151,8.238500,1
3,ship,0,152,8.264625,1
3,ship,0,153,8.256292,1
3,ship,0,154,8.250750,1
3,ship,0,155,8.242958,1
3,ship,0,156,8.249500,1
3,ship,0,157,8.252041,1
3,ship,0,158,8.281667,1
3,ship,0,159,8.259792,1
4,ctl,0,0,9.354750,0
4,ctl,0,1,8.355625,0
4,ctl,0,2,8.398166,0
4,ctl,0,3,8.264083,0
4,ctl,0,4,8.369708,0
4,ctl,0,5,8.240292,0
4,ctl,0,6,8.286625,0
4,ctl,0,7,8.195875,0
4,ctl,0,8,8.261917,1
4,ctl,0,9,8.213583,1
4,ctl,0,10,8.248083,1
4,ctl,0,11,8.191291,1
4,ctl,0,12,8.322417,1
4,ctl,0,13,8.230125,1
4,ctl,0,14,8.222291,1
4,ctl,0,15,8.213167,1
4,ctl,0,16,8.272750,1
4,ctl,0,17,8.223125,1
4,ctl,0,18,8.257625,1
4,ctl,0,19,8.208625,1
4,ctl,0,20,8.242375,1
4,ctl,0,21,8.229417,1
4,ctl,0,22,8.233000,1
4,ctl,0,23,8.240833,1
4,ctl,0,24,8.232917,1
4,ctl,0,25,8.211042,1
4,ctl,0,26,8.244958,1
4,ctl,0,27,8.235792,1
4,ctl,0,28,8.252375,1
4,ctl,0,29,8.209791,1
4,ctl,0,30,8.253917,1
4,ctl,0,31,8.258916,1
4,ctl,0,32,8.238417,1
4,ctl,0,33,8.233042,1
4,ctl,0,34,8.249125,1
4,ctl,0,35,8.216875,1
4,ctl,0,36,8.240584,1
4,ctl,0,37,8.249625,1
4,ctl,0,38,8.267833,1
4,ctl,0,39,8.234375,1
4,ctl,0,40,8.288541,1
4,ctl,0,41,8.263208,1
4,ctl,0,42,8.249875,1
4,ctl,0,43,8.241958,1
4,ctl,0,44,8.255041,1
4,ctl,0,45,8.242333,1
4,ctl,0,46,8.244833,1
4,ctl,0,47,8.218708,1
4,ctl,0,48,8.258667,1
4,ctl,0,49,8.242666,1
4,ctl,0,50,8.259042,1
4,ctl,0,51,8.253125,1
4,ctl,0,52,8.246958,1
4,ctl,0,53,8.251542,1
4,ctl,0,54,8.240334,1
4,ctl,0,55,8.252583,1
4,ctl,0,56,8.227417,1
4,ctl,0,57,8.219875,1
4,ctl,0,58,8.227542,1
4,ctl,0,59,8.251417,1
4,ctl,0,60,8.233459,1
4,ctl,0,61,8.256625,1
4,ctl,0,62,8.270042,1
4,ctl,0,63,8.273500,1
4,ctl,0,64,8.224125,1
4,ctl,0,65,8.250041,1
4,ctl,0,66,8.235250,1
4,ctl,0,67,8.262916,1
4,ctl,0,68,8.230333,1
4,ctl,0,69,8.266333,1
4,ctl,0,70,8.244208,1
4,ctl,0,71,8.271542,1
4,ctl,0,72,8.254417,1
4,ctl,0,73,8.266125,1
4,ctl,0,74,8.236750,1
4,ctl,0,75,8.246958,1
4,ctl,0,76,8.239875,1
4,ctl,0,77,8.260458,1
4,ctl,0,78,8.266958,1
4,ctl,0,79,8.258583,1
4,ctl,0,80,8.237167,1
4,ctl,0,81,8.262834,1
4,ctl,0,82,8.256041,1
4,ctl,0,83,8.251917,1
4,ctl,0,84,8.235167,1
4,ctl,0,85,8.277750,1
4,ctl,0,86,8.261166,1
4,ctl,0,87,8.299958,1
4,ctl,0,88,8.387708,1
4,ctl,0,89,8.280750,1
4,ctl,0,90,8.251584,1
4,ctl,0,91,8.253458,1
4,ctl,0,92,8.230084,1
4,ctl,0,93,8.243459,1
4,ctl,0,94,8.249125,1
4,ctl,0,95,8.239875,1
4,ctl,0,96,8.243083,1
4,ctl,0,97,8.262209,1
4,ctl,0,98,8.307667,1
4,ctl,0,99,8.263875,1
4,ctl,0,100,8.225375,1
4,ctl,0,101,8.264000,1
4,ctl,0,102,8.267833,1
4,ctl,0,103,8.256250,1
4,ctl,0,104,8.227584,1
4,ctl,0,105,8.341916,1
4,ctl,0,106,8.254375,1
4,ctl,0,107,8.274708,1
4,ctl,0,108,8.228583,1
4,ctl,0,109,8.288250,1
4,ctl,0,110,8.240917,1
4,ctl,0,111,8.263250,1
4,ctl,0,112,8.241000,1
4,ctl,0,113,8.315041,1
4,ctl,0,114,8.238042,1
4,ctl,0,115,8.355875,1
4,ctl,0,116,8.238208,1
4,ctl,0,117,8.288083,1
4,ctl,0,118,8.335208,1
4,ctl,0,119,8.419250,1
4,ctl,0,120,8.369292,1
4,ctl,0,121,8.286333,1
4,ctl,0,122,8.235000,1
4,ctl,0,123,8.268375,1
4,ctl,0,124,8.248875,1
4,ctl,0,125,8.268375,1
4,ctl,0,126,8.258417,1
4,ctl,0,127,8.255041,1
4,ctl,0,128,8.266833,1
4,ctl,0,129,8.263666,1
4,ctl,0,130,8.261208,1
4,ctl,0,131,8.293250,1
4,ctl,0,132,8.249500,1
4,ctl,0,133,8.311542,1
4,ctl,0,134,8.248000,1
4,ctl,0,135,8.253625,1
4,ctl,0,136,8.264708,1
4,ctl,0,137,8.293541,1
4,ctl,0,138,8.251833,1
4,ctl,0,139,8.274500,1
4,ctl,0,140,8.248250,1
4,ctl,0,141,8.258333,1
4,ctl,0,142,8.255417,1
4,ctl,0,143,8.284666,1
4,ctl,0,144,8.291583,1
4,ctl,0,145,8.271167,1
4,ctl,0,146,8.246916,1
4,ctl,0,147,8.266708,1
4,ctl,0,148,8.344500,1
4,ctl,0,149,8.313167,1
4,ctl,0,150,8.265292,1
4,ctl,0,151,8.278959,1
4,ctl,0,152,8.250584,1
4,ctl,0,153,8.288459,1
4,ctl,0,154,8.264541,1
4,ctl,0,155,8.267416,1
4,ctl,0,156,8.286625,1
4,ctl,0,157,8.327167,1
4,ctl,0,158,8.283459,1
4,ctl,0,159,8.289042,1
5,d2,1,0,9.300542,0
5,d2,1,1,8.258834,0
5,d2,1,2,8.230125,0
5,d2,1,3,8.173334,0
5,d2,1,4,8.203625,0
5,d2,1,5,8.167375,0
5,d2,1,6,8.243792,0
5,d2,1,7,8.275500,0
5,d2,1,8,8.163917,1
5,d2,1,9,8.159708,1
5,d2,1,10,8.167917,1
5,d2,1,11,8.137958,1
5,d2,1,12,8.174791,1
5,d2,1,13,8.165375,1
5,d2,1,14,8.200750,1
5,d2,1,15,8.132834,1
5,d2,1,16,8.213125,1
5,d2,1,17,8.177500,1
5,d2,1,18,8.278084,1
5,d2,1,19,8.155125,1
5,d2,1,20,8.223958,1
5,d2,1,21,8.153708,1
5,d2,1,22,8.184792,1
5,d2,1,23,8.164458,1
5,d2,1,24,8.173250,1
5,d2,1,25,8.163500,1
5,d2,1,26,8.166667,1
5,d2,1,27,8.167792,1
5,d2,1,28,8.159958,1
5,d2,1,29,8.175834,1
5,d2,1,30,8.177959,1
5,d2,1,31,8.164083,1
5,d2,1,32,8.186916,1
5,d2,1,33,8.162291,1
5,d2,1,34,8.176458,1
5,d2,1,35,8.166625,1
5,d2,1,36,8.214958,1
5,d2,1,37,8.185792,1
5,d2,1,38,8.199167,1
5,d2,1,39,8.174875,1
5,d2,1,40,8.207667,1
5,d2,1,41,8.176208,1
5,d2,1,42,8.183083,1
5,d2,1,43,8.194416,1
5,d2,1,44,8.185709,1
5,d2,1,45,8.211583,1
5,d2,1,46,8.141916,1
5,d2,1,47,8.186417,1
5,d2,1,48,8.172292,1
5,d2,1,49,8.177084,1
5,d2,1,50,8.154375,1
5,d2,1,51,8.176000,1
5,d2,1,52,8.183375,1
5,d2,1,53,8.177750,1
5,d2,1,54,8.158708,1
5,d2,1,55,8.177958,1
5,d2,1,56,8.178125,1
5,d2,1,57,8.204750,1
5,d2,1,58,8.183875,1
5,d2,1,59,8.153000,1
5,d2,1,60,8.200500,1
5,d2,1,61,8.194417,1
5,d2,1,62,8.160000,1
5,d2,1,63,8.216250,1
5,d2,1,64,8.177875,1
5,d2,1,65,8.231417,1
5,d2,1,66,8.183084,1
5,d2,1,67,8.246625,1
5,d2,1,68,8.260292,1
5,d2,1,69,8.274125,1
5,d2,1,70,8.176250,1
5,d2,1,71,8.236042,1
5,d2,1,72,8.212459,1
5,d2,1,73,8.235083,1
5,d2,1,74,8.222541,1
5,d2,1,75,8.291166,1
5,d2,1,76,8.164042,1
5,d2,1,77,8.221500,1
5,d2,1,78,8.173791,1
5,d2,1,79,8.187875,1
5,d2,1,80,8.170417,1
5,d2,1,81,8.209708,1
5,d2,1,82,8.174041,1
5,d2,1,83,8.206167,1
5,d2,1,84,8.164959,1
5,d2,1,85,8.211459,1
5,d2,1,86,8.199041,1
5,d2,1,87,8.208625,1
5,d2,1,88,8.197666,1
5,d2,1,89,8.215000,1
5,d2,1,90,8.198792,1
5,d2,1,91,8.195000,1
5,d2,1,92,8.216000,1
5,d2,1,93,8.218834,1
5,d2,1,94,8.198875,1
5,d2,1,95,8.223875,1
5,d2,1,96,8.202583,1
5,d2,1,97,8.195958,1
5,d2,1,98,8.236125,1
5,d2,1,99,8.361334,1
5,d2,1,100,8.264208,1
5,d2,1,101,8.236625,1
5,d2,1,102,8.193833,1
5,d2,1,103,8.187084,1
5,d2,1,104,8.217375,1
5,d2,1,105,8.218042,1
5,d2,1,106,8.177666,1
5,d2,1,107,8.205542,1
5,d2,1,108,8.216250,1
5,d2,1,109,8.200584,1
5,d2,1,110,8.227084,1
5,d2,1,111,8.199000,1
5,d2,1,112,8.213666,1
5,d2,1,113,8.207417,1
5,d2,1,114,8.224875,1
5,d2,1,115,8.195042,1
5,d2,1,116,8.234416,1
5,d2,1,117,8.182708,1
5,d2,1,118,8.216791,1
5,d2,1,119,8.135208,1
5,d2,1,120,8.212833,1
5,d2,1,121,8.282291,1
5,d2,1,122,8.242792,1
5,d2,1,123,8.176875,1
5,d2,1,124,8.208583,1
5,d2,1,125,8.191166,1
5,d2,1,126,8.235042,1
5,d2,1,127,8.202208,1
5,d2,1,128,8.224583,1
5,d2,1,129,8.276792,1
5,d2,1,130,8.327417,1
5,d2,1,131,8.344334,1
5,d2,1,132,8.273208,1
5,d2,1,133,8.213750,1
5,d2,1,134,8.195458,1
5,d2,1,135,8.188167,1
5,d2,1,136,8.190666,1
5,d2,1,137,8.182417,1
5,d2,1,138,8.217375,1
5,d2,1,139,8.212791,1
5,d2,1,140,8.195875,1
5,d2,1,141,8.200625,1
5,d2,1,142,8.206834,1
5,d2,1,143,8.277250,1
5,d2,1,144,8.242458,1
5,d2,1,145,8.323292,1
5,d2,1,146,8.198500,1
5,d2,1,147,8.291416,1
5,d2,1,148,8.266750,1
5,d2,1,149,8.189416,1
5,d2,1,150,8.229917,1
5,d2,1,151,8.182750,1
5,d2,1,152,8.207584,1
5,d2,1,153,8.222417,1
5,d2,1,154,8.233833,1
5,d2,1,155,8.189417,1
5,d2,1,156,8.212333,1
5,d2,1,157,8.180959,1
5,d2,1,158,8.249625,1
5,d2,1,159,8.210500,1
6,d1,1,0,9.269750,0
6,d1,1,1,8.292250,0
6,d1,1,2,8.215459,0
6,d1,1,3,8.224250,0
6,d1,1,4,8.159750,0
6,d1,1,5,8.386417,0
6,d1,1,6,8.181459,0
6,d1,1,7,8.188958,0
6,d1,1,8,8.223333,1
6,d1,1,9,8.205375,1
6,d1,1,10,8.287416,1
6,d1,1,11,8.262875,1
6,d1,1,12,8.210792,1
6,d1,1,13,8.132208,1
6,d1,1,14,8.328417,1
6,d1,1,15,8.125333,1
6,d1,1,16,8.250375,1
6,d1,1,17,8.402167,1
6,d1,1,18,8.258708,1
6,d1,1,19,8.192667,1
6,d1,1,20,8.464125,1
6,d1,1,21,8.125750,1
6,d1,1,22,8.423916,1
6,d1,1,23,8.572333,1
6,d1,1,24,8.248417,1
6,d1,1,25,8.192000,1
6,d1,1,26,8.472542,1
6,d1,1,27,8.131000,1
6,d1,1,28,8.366041,1
6,d1,1,29,8.562167,1
6,d1,1,30,8.278042,1
6,d1,1,31,8.175667,1
6,d1,1,32,8.360292,1
6,d1,1,33,8.141958,1
6,d1,1,34,8.307458,1
6,d1,1,35,8.552458,1
6,d1,1,36,8.298833,1
6,d1,1,37,8.147084,1
6,d1,1,38,8.481084,1
6,d1,1,39,8.114083,1
6,d1,1,40,8.248542,1
6,d1,1,41,8.505250,1
6,d1,1,42,8.286958,1
6,d1,1,43,8.203541,1
6,d1,1,44,8.558959,1
6,d1,1,45,8.122333,1
6,d1,1,46,8.299167,1
6,d1,1,47,8.320250,1
6,d1,1,48,8.257416,1
6,d1,1,49,8.177708,1
6,d1,1,50,8.382375,1
6,d1,1,51,8.130625,1
6,d1,1,52,8.316833,1
6,d1,1,53,8.489708,1
6,d1,1,54,8.341584,1
6,d1,1,55,8.286458,1
6,d1,1,56,8.508083,1
6,d1,1,57,8.133625,1
6,d1,1,58,8.296875,1
6,d1,1,59,8.539125,1
6,d1,1,60,8.300709,1
6,d1,1,61,8.164208,1
