mlxfast: routehist rows=512 experts=256 assign=4096 zero=32 min=0 p10=0 p25=3 p50=9 p75=20 p90=43 p99=95 max=140 counts=[44, 8, 11, 13, 0, 0, 3, 1, 14, 8, 71, 0, 31, 26, 14, 0, 0, 0, 7, 2, 0, 0, 21, 8, 7, 29, 62, 28, 1, 8, 5, 0, 6, 19, 1, 72, 10, 13, 52, 21, 5, 0, 15, 20, 8, 2, 1, 37, 11, 1, 10, 16, 1, 26, 16, 13, 20, 8, 21, 8, 0, 18, 8, 1, 2, 5, 31, 13, 7, 3, 2, 9, 4, 17, 43, 2, 19, 0, 4, 42, 33, 12, 22, 1, 2, 2, 11, 65, 3, 7, 12, 6, 22, 19, 58, 11, 9, 2, 29, 2, 0, 43, 6, 3, 0, 30, 3, 95, 41, 18, 16, 17, 13, 37, 2, 13, 19, 11, 4, 13, 33, 0, 4, 44, 14, 15, 16, 19, 3, 0, 40, 9, 6, 45, 4, 7, 30, 0, 2, 33, 4, 16, 16, 59, 47, 0, 21, 72, 20, 17, 10, 0, 13, 2, 9, 6, 44, 14, 7, 24, 72, 140, 4, 1, 22, 4, 0, 3, 5, 14, 6, 12, 11, 31, 2, 20, 30, 12, 13, 19, 22, 6, 8, 5, 101, 12, 7, 14, 8, 9, 45, 1, 46, 75, 9, 0, 6, 1, 3, 13, 6, 0, 0, 3, 0, 8, 47, 1, 9, 12, 34, 24, 15, 55, 0, 34, 5, 12, 68, 0, 6, 0, 4, 12, 9, 4, 1, 16, 0, 17, 1, 0, 32, 13, 7, 7, 29, 0, 6, 12, 1, 0, 24, 5, 7, 3, 10, 17, 9, 46, 37, 0, 5, 76, 12, 1]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=32 min=0 p10=0 p25=3 p50=9 p75=22 p90=38 p99=118 max=135 counts=[0, 18, 1, 6, 33, 8, 9, 70, 1, 0, 76, 20, 2, 3, 19, 0, 0, 2, 25, 6, 0, 4, 8, 2, 0, 70, 10, 18, 15, 55, 3, 2, 13, 13, 42, 38, 0, 13, 11, 26, 15, 31, 6, 0, 33, 41, 5, 47, 2, 5, 3, 26, 1, 7, 3, 4, 5, 2, 16, 14, 2, 12, 0, 39, 5, 0, 2, 13, 13, 37, 22, 30, 8, 13, 3, 1, 32, 5, 36, 0, 12, 4, 36, 6, 22, 0, 6, 8, 33, 7, 0, 29, 11, 3, 6, 5, 5, 2, 26, 14, 6, 7, 7, 35, 11, 9, 5, 24, 10, 2, 42, 25, 10, 7, 8, 13, 15, 3, 106, 33, 4, 5, 83, 7, 1, 8, 2, 13, 26, 2, 3, 23, 0, 114, 9, 0, 8, 0, 0, 11, 0, 6, 28, 19, 118, 0, 1, 29, 12, 99, 13, 30, 0, 1, 0, 26, 30, 38, 39, 24, 16, 7, 22, 2, 14, 35, 3, 4, 6, 24, 48, 9, 11, 5, 0, 3, 0, 6, 22, 7, 20, 12, 1, 7, 8, 1, 30, 23, 10, 2, 40, 6, 37, 34, 16, 10, 20, 37, 5, 20, 6, 16, 13, 0, 6, 12, 19, 0, 10, 10, 13, 3, 2, 13, 10, 0, 4, 132, 19, 18, 4, 5, 1, 39, 1, 13, 7, 0, 0, 15, 0, 11, 20, 13, 51, 47, 9, 0, 0, 27, 9, 0, 3, 26, 135, 2, 39, 9, 16, 2, 19, 4, 5, 1, 40, 8]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=37 min=0 p10=0 p25=2 p50=8 p75=19 p90=42 p99=119 max=209 counts=[1, 5, 4, 8, 0, 1, 11, 8, 7, 0, 2, 6, 41, 14, 4, 0, 0, 0, 1, 43, 4, 55, 23, 0, 5, 25, 2, 57, 5, 16, 6, 0, 18, 42, 9, 1, 1, 31, 1, 13, 10, 3, 6, 3, 6, 4, 3, 0, 51, 48, 9, 2, 0, 0, 48, 5, 1, 0, 15, 9, 0, 49, 0, 24, 7, 6, 1, 20, 1, 15, 5, 27, 3, 0, 4, 0, 10, 1, 20, 2, 2, 58, 18, 8, 8, 9, 21, 10, 9, 1, 0, 6, 8, 6, 12, 5, 10, 112, 0, 11, 4, 1, 7, 16, 13, 9, 34, 32, 151, 2, 31, 57, 37, 14, 84, 26, 1, 6, 34, 8, 2, 1, 46, 7, 9, 11, 3, 19, 74, 42, 16, 0, 1, 9, 6, 0, 21, 2, 0, 12, 1, 32, 30, 22, 6, 5, 3, 8, 0, 5, 18, 0, 1, 39, 0, 26, 15, 8, 1, 0, 4, 7, 0, 11, 5, 100, 3, 119, 10, 3, 44, 15, 13, 2, 5, 15, 0, 7, 29, 4, 38, 10, 209, 19, 30, 39, 9, 2, 27, 10, 25, 4, 33, 6, 10, 7, 0, 12, 5, 14, 29, 0, 12, 2, 0, 22, 1, 14, 4, 6, 32, 0, 41, 3, 43, 0, 44, 9, 11, 0, 7, 1, 1, 6, 40, 5, 18, 21, 0, 68, 0, 8, 37, 10, 16, 1, 5, 0, 0, 8, 14, 1, 53, 8, 1, 10, 110, 86, 6, 0, 33, 2, 40, 18, 10, 4]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=41 min=0 p10=0 p25=2 p50=7 p75=19 p90=39 p99=117 max=271 counts=[0, 1, 0, 11, 0, 25, 27, 27, 3, 22, 13, 9, 35, 8, 6, 2, 0, 2, 21, 3, 0, 5, 54, 0, 0, 68, 6, 26, 6, 16, 23, 0, 0, 0, 7, 10, 14, 3, 3, 6, 2, 2, 4, 5, 4, 0, 2, 43, 3, 117, 6, 0, 10, 9, 18, 15, 2, 1, 23, 10, 0, 9, 0, 18, 2, 30, 72, 12, 0, 7, 25, 7, 1, 8, 9, 2, 46, 34, 7, 38, 0, 0, 18, 10, 7, 0, 17, 3, 17, 16, 0, 35, 8, 21, 32, 5, 1, 31, 26, 24, 16, 3, 1, 12, 0, 0, 5, 50, 101, 19, 2, 63, 12, 3, 0, 16, 14, 34, 19, 36, 4, 34, 14, 20, 34, 70, 0, 0, 12, 4, 6, 4, 78, 0, 30, 12, 7, 0, 3, 13, 7, 98, 1, 7, 8, 52, 6, 1, 4, 10, 29, 0, 3, 2, 0, 2, 27, 0, 13, 11, 4, 27, 4, 7, 18, 6, 5, 20, 4, 3, 2, 39, 81, 3, 16, 4, 82, 8, 7, 63, 271, 4, 7, 5, 2, 12, 10, 0, 1, 14, 9, 1, 13, 8, 0, 11, 14, 15, 5, 23, 38, 0, 4, 6, 11, 0, 19, 0, 7, 6, 46, 0, 40, 2, 4, 3, 12, 3, 2, 0, 1, 0, 12, 4, 76, 6, 0, 151, 0, 5, 1, 45, 5, 69, 19, 20, 2, 0, 7, 1, 17, 2, 16, 23, 10, 5, 25, 2, 7, 0, 6, 9, 81, 54, 4, 12]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=52 min=0 p10=0 p25=1 p50=5 p75=21 p90=40 p99=139 max=213 counts=[10, 13, 3, 19, 0, 1, 0, 3, 3, 0, 6, 5, 12, 3, 21, 0, 0, 27, 9, 40, 2, 0, 20, 16, 2, 11, 4, 2, 3, 3, 72, 26, 36, 17, 74, 10, 0, 5, 6, 24, 213, 0, 31, 139, 15, 0, 1, 46, 0, 42, 22, 5, 0, 11, 25, 0, 2, 21, 98, 34, 10, 1, 2, 3, 7, 0, 7, 101, 0, 11, 6, 29, 3, 3, 3, 15, 10, 6, 0, 3, 0, 0, 3, 1, 5, 5, 88, 0, 5, 5, 0, 9, 27, 24, 109, 1, 10, 80, 0, 4, 4, 7, 4, 51, 0, 0, 4, 20, 1, 30, 8, 7, 86, 26, 1, 59, 1, 0, 4, 68, 5, 0, 34, 1, 38, 143, 2, 5, 3, 3, 3, 60, 4, 0, 62, 26, 13, 10, 1, 0, 3, 19, 0, 0, 27, 5, 54, 17, 4, 0, 23, 0, 8, 3, 17, 3, 0, 1, 6, 30, 4, 4, 24, 11, 5, 37, 80, 3, 25, 0, 25, 36, 28, 1, 0, 22, 22, 11, 5, 13, 0, 7, 12, 64, 0, 28, 14, 1, 22, 1, 0, 0, 2, 19, 1, 11, 0, 6, 1, 14, 1, 0, 18, 17, 0, 29, 0, 0, 5, 21, 12, 0, 12, 2, 79, 1, 35, 15, 5, 0, 7, 0, 0, 0, 11, 1, 0, 7, 14, 12, 0, 1, 38, 11, 1, 2, 18, 11, 3, 54, 47, 4, 5, 0, 11, 13, 0, 38, 15, 30, 0, 4, 21, 53, 17, 13]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=56 min=0 p10=0 p25=1 p50=6 p75=19 p90=39 p99=138 max=375 counts=[5, 375, 22, 38, 5, 13, 14, 48, 0, 50, 24, 2, 12, 58, 4, 0, 0, 0, 3, 9, 0, 1, 83, 4, 0, 0, 0, 14, 0, 2, 4, 12, 0, 22, 2, 1, 11, 55, 0, 4, 5, 1, 9, 3, 0, 7, 0, 37, 4, 7, 1, 4, 3, 0, 7, 5, 90, 6, 0, 55, 0, 23, 11, 31, 0, 7, 26, 57, 0, 10, 0, 42, 5, 56, 4, 0, 3, 0, 28, 0, 39, 9, 1, 7, 13, 0, 4, 37, 45, 14, 0, 0, 5, 9, 217, 0, 1, 0, 19, 3, 4, 28, 2, 0, 20, 26, 33, 24, 2, 16, 1, 6, 36, 8, 4, 0, 133, 23, 51, 1, 16, 2, 11, 9, 0, 4, 10, 7, 50, 7, 7, 5, 13, 38, 17, 0, 17, 5, 1, 3, 8, 49, 41, 0, 10, 39, 4, 53, 2, 33, 35, 14, 1, 0, 1, 5, 0, 4, 1, 11, 19, 16, 0, 28, 16, 43, 1, 14, 22, 6, 11, 30, 14, 1, 0, 2, 30, 0, 14, 13, 6, 33, 5, 0, 24, 1, 1, 0, 55, 5, 5, 11, 18, 4, 0, 5, 13, 20, 3, 0, 1, 0, 32, 5, 5, 9, 0, 0, 10, 103, 19, 11, 0, 12, 0, 0, 38, 27, 4, 8, 18, 18, 22, 10, 0, 0, 10, 1, 11, 1, 2, 2, 9, 0, 138, 0, 6, 0, 59, 8, 14, 0, 20, 14, 28, 13, 0, 0, 0, 11, 12, 2, 5, 9, 29, 33]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=60 min=0 p10=0 p25=1 p50=4 p75=20 p90=47 p99=138 max=174 counts=[21, 0, 4, 5, 3, 0, 3, 0, 1, 58, 2, 0, 25, 1, 122, 0, 0, 2, 11, 0, 8, 68, 0, 0, 3, 2, 18, 11, 2, 5, 4, 0, 3, 4, 0, 36, 11, 4, 1, 11, 3, 17, 0, 5, 10, 9, 16, 3, 0, 47, 4, 2, 3, 1, 10, 0, 124, 24, 0, 69, 14, 11, 7, 20, 2, 15, 174, 48, 0, 31, 47, 42, 0, 4, 22, 19, 0, 0, 75, 2, 12, 0, 2, 18, 2, 0, 7, 11, 21, 0, 2, 1, 3, 2, 4, 3, 0, 26, 16, 2, 22, 6, 11, 0, 0, 1, 0, 7, 3, 0, 30, 0, 19, 3, 4, 76, 0, 0, 24, 0, 70, 29, 0, 12, 4, 2, 4, 16, 2, 0, 3, 12, 1, 138, 5, 59, 13, 3, 15, 1, 0, 20, 13, 73, 8, 0, 155, 0, 19, 5, 38, 0, 3, 21, 0, 58, 1, 2, 18, 18, 0, 34, 10, 0, 59, 27, 42, 60, 28, 87, 13, 12, 0, 1, 1, 4, 0, 0, 14, 2, 13, 13, 0, 0, 45, 9, 4, 0, 18, 4, 3, 57, 32, 12, 2, 4, 31, 67, 6, 26, 82, 3, 0, 5, 26, 3, 0, 0, 21, 0, 11, 0, 1, 24, 35, 1, 16, 0, 4, 47, 30, 43, 0, 4, 1, 12, 47, 10, 29, 14, 0, 58, 6, 1, 87, 2, 3, 3, 0, 24, 18, 0, 22, 0, 4, 0, 42, 0, 22, 4, 21, 0, 2, 43, 1, 16]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=52 min=0 p10=0 p25=1 p50=6 p75=20 p90=40 p99=156 max=213 counts=[12, 60, 3, 0, 2, 9, 53, 7, 10, 0, 4, 2, 6, 5, 10, 1, 0, 19, 11, 0, 1, 49, 45, 42, 2, 4, 2, 2, 30, 3, 5, 0, 17, 0, 30, 18, 7, 2, 6, 0, 60, 1, 8, 2, 34, 5, 20, 1, 15, 0, 1, 1, 5, 0, 0, 9, 4, 0, 0, 13, 37, 0, 1, 12, 0, 0, 5, 1, 0, 0, 17, 17, 2, 4, 31, 135, 0, 0, 31, 53, 8, 0, 1, 6, 1, 0, 113, 11, 1, 13, 0, 10, 8, 25, 16, 64, 0, 6, 1, 14, 16, 24, 4, 3, 75, 6, 2, 0, 2, 0, 12, 0, 44, 9, 7, 16, 25, 1, 1, 2, 0, 7, 0, 28, 11, 33, 6, 14, 0, 3, 172, 2, 11, 41, 6, 24, 32, 3, 22, 1, 0, 23, 24, 0, 30, 87, 23, 7, 1, 153, 25, 0, 0, 10, 1, 36, 22, 213, 21, 0, 0, 12, 1, 3, 18, 0, 19, 1, 19, 0, 5, 25, 156, 6, 4, 7, 0, 0, 12, 51, 25, 107, 0, 1, 1, 2, 3, 24, 38, 15, 0, 3, 18, 26, 28, 0, 13, 54, 28, 2, 29, 1, 0, 30, 2, 15, 0, 1, 0, 17, 21, 0, 0, 19, 29, 5, 29, 15, 1, 4, 13, 3, 23, 2, 3, 7, 1, 4, 16, 9, 0, 10, 8, 0, 52, 1, 47, 0, 30, 1, 46, 4, 1, 28, 40, 0, 2, 16, 2, 4, 83, 8, 8, 19, 17, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=65 min=0 p10=0 p25=0 p50=5 p75=18 p90=45 p99=137 max=413 counts=[21, 413, 11, 9, 15, 14, 8, 0, 0, 5, 21, 0, 0, 35, 0, 0, 0, 1, 6, 1, 57, 16, 18, 2, 0, 0, 1, 1, 3, 0, 1, 0, 8, 0, 3, 93, 55, 1, 70, 8, 0, 0, 5, 1, 23, 0, 14, 0, 0, 21, 5, 15, 18, 4, 1, 5, 7, 0, 6, 28, 0, 3, 2, 10, 20, 5, 1, 0, 0, 10, 43, 94, 5, 47, 1, 32, 11, 8, 1, 1, 4, 0, 7, 13, 0, 7, 5, 0, 0, 0, 0, 5, 9, 7, 85, 30, 7, 25, 23, 12, 9, 9, 10, 48, 19, 58, 137, 29, 24, 0, 2, 0, 17, 28, 3, 0, 8, 24, 41, 54, 18, 0, 2, 0, 3, 3, 0, 18, 1, 0, 12, 18, 2, 0, 10, 11, 236, 2, 7, 31, 13, 1, 4, 59, 0, 14, 89, 2, 16, 20, 5, 0, 2, 6, 0, 10, 51, 0, 7, 1, 11, 5, 1, 0, 2, 9, 1, 7, 36, 7, 1, 54, 26, 13, 1, 9, 26, 4, 0, 7, 41, 0, 14, 0, 22, 4, 1, 3, 25, 12, 2, 0, 21, 0, 55, 5, 81, 0, 0, 14, 3, 93, 14, 37, 6, 14, 1, 6, 0, 28, 7, 0, 51, 21, 62, 5, 0, 0, 0, 0, 4, 13, 57, 0, 0, 4, 45, 0, 13, 20, 3, 42, 0, 0, 8, 0, 0, 0, 0, 0, 3, 25, 1, 17, 0, 5, 5, 3, 4, 56, 13, 0, 103, 1, 2, 4]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=63 min=0 p10=0 p25=1 p50=5 p75=22 p90=43 p99=154 max=243 counts=[0, 2, 0, 3, 3, 2, 57, 0, 2, 8, 4, 0, 13, 0, 5, 0, 1, 47, 1, 1, 0, 11, 0, 1, 7, 0, 32, 5, 1, 2, 0, 30, 2, 5, 2, 41, 16, 24, 28, 0, 10, 2, 53, 1, 3, 0, 43, 5, 3, 1, 22, 224, 0, 51, 7, 7, 3, 6, 2, 7, 1, 0, 3, 2, 76, 0, 23, 0, 0, 0, 42, 13, 68, 36, 2, 1, 4, 1, 0, 56, 8, 0, 26, 8, 1, 0, 22, 3, 26, 1, 0, 2, 0, 5, 0, 3, 2, 26, 39, 0, 6, 6, 0, 19, 17, 53, 3, 0, 92, 10, 0, 33, 1, 0, 11, 0, 7, 40, 4, 51, 0, 6, 0, 3, 8, 2, 7, 0, 103, 26, 2, 12, 0, 11, 2, 13, 0, 3, 24, 10, 4, 243, 7, 9, 1, 10, 24, 0, 2, 0, 26, 0, 0, 17, 0, 26, 3, 1, 24, 15, 0, 2, 18, 12, 1, 81, 0, 25, 0, 48, 69, 47, 16, 0, 0, 4, 0, 2, 9, 1, 69, 154, 25, 18, 11, 6, 28, 58, 10, 18, 0, 0, 42, 0, 0, 2, 38, 0, 0, 1, 104, 7, 70, 15, 0, 18, 0, 5, 25, 8, 0, 0, 23, 1, 1, 26, 0, 7, 32, 1, 40, 37, 5, 28, 5, 8, 1, 8, 6, 39, 0, 10, 4, 1, 1, 0, 22, 2, 107, 103, 0, 20, 1, 4, 1, 32, 12, 13, 0, 0, 20, 31, 12, 52, 0, 10]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=80 min=0 p10=0 p25=0 p50=4 p75=17 p90=38 p99=159 max=244 counts=[6, 244, 28, 0, 6, 1, 1, 0, 6, 0, 5, 33, 31, 10, 1, 0, 1, 0, 33, 0, 0, 11, 240, 8, 0, 4, 17, 8, 4, 2, 1, 0, 1, 0, 0, 102, 4, 0, 0, 1, 24, 0, 1, 4, 1, 10, 0, 1, 4, 8, 0, 0, 2, 3, 7, 0, 1, 1, 1, 17, 28, 1, 47, 0, 8, 0, 34, 3, 0, 37, 1, 3, 30, 17, 0, 4, 3, 40, 106, 0, 4, 2, 41, 25, 1, 0, 0, 7, 0, 0, 2, 14, 8, 1, 0, 44, 0, 2, 36, 77, 11, 0, 0, 21, 27, 10, 0, 10, 26, 0, 2, 2, 10, 26, 0, 0, 0, 21, 11, 0, 32, 1, 0, 0, 0, 72, 14, 1, 0, 0, 2, 0, 1, 1, 11, 0, 0, 0, 7, 0, 5, 27, 36, 2, 0, 5, 0, 9, 98, 0, 157, 5, 10, 0, 0, 3, 0, 0, 6, 2, 159, 1, 23, 0, 1, 2, 15, 32, 1, 138, 29, 7, 26, 0, 15, 18, 0, 6, 0, 16, 0, 8, 0, 132, 21, 16, 8, 18, 104, 7, 0, 7, 0, 6, 1, 0, 0, 18, 2, 17, 8, 0, 2, 8, 55, 5, 0, 89, 4, 2, 51, 0, 1, 20, 17, 0, 15, 99, 4, 0, 30, 90, 15, 0, 2, 9, 0, 6, 45, 20, 0, 12, 22, 0, 39, 1, 30, 0, 30, 11, 31, 13, 0, 78, 33, 3, 0, 0, 19, 0, 38, 26, 5, 50, 0, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=92 min=0 p10=0 p25=0 p50=2 p75=13 p90=38 p99=266 max=449 counts=[0, 449, 0, 0, 5, 4, 20, 51, 0, 10, 0, 0, 4, 0, 2, 0, 1, 0, 0, 0, 21, 11, 266, 14, 0, 0, 8, 47, 2, 30, 0, 0, 1, 33, 11, 3, 1, 0, 10, 0, 0, 0, 2, 1, 3, 0, 2, 107, 0, 47, 18, 4, 0, 0, 1, 0, 2, 6, 13, 0, 4, 1, 35, 336, 3, 0, 6, 12, 3, 4, 0, 136, 21, 27, 1, 26, 26, 3, 0, 8, 0, 0, 48, 0, 1, 0, 0, 1, 0, 112, 0, 5, 13, 0, 11, 13, 11, 27, 0, 2, 26, 13, 17, 0, 42, 5, 11, 1, 4, 0, 0, 0, 0, 0, 0, 26, 24, 4, 0, 57, 32, 0, 0, 5, 5, 3, 0, 0, 0, 1, 68, 32, 3, 0, 5, 5, 0, 49, 2, 5, 0, 16, 9, 1, 1, 13, 1, 4, 6, 32, 1, 0, 0, 0, 0, 0, 6, 0, 2, 0, 0, 17, 0, 0, 32, 0, 1, 22, 0, 25, 11, 18, 95, 0, 5, 30, 34, 0, 55, 16, 0, 0, 1, 4, 3, 11, 0, 2, 38, 0, 0, 7, 52, 15, 2, 2, 61, 5, 6, 0, 0, 0, 2, 6, 0, 1, 0, 0, 0, 15, 0, 0, 2, 0, 25, 10, 90, 1, 4, 1, 13, 5, 50, 7, 19, 1, 0, 3, 25, 249, 1, 15, 52, 49, 0, 22, 0, 0, 7, 4, 6, 1, 0, 36, 5, 1, 46, 0, 0, 78, 14, 0, 4, 0, 13, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=102 min=0 p10=0 p25=0 p50=2 p75=11 p90=46 p99=245 max=313 counts=[0, 0, 0, 0, 36, 0, 9, 12, 12, 0, 0, 0, 0, 0, 0, 16, 31, 0, 21, 7, 0, 1, 112, 0, 0, 23, 3, 0, 4, 0, 64, 1, 0, 1, 1, 26, 0, 13, 0, 4, 0, 21, 1, 3, 84, 72, 0, 0, 20, 1, 245, 19, 0, 8, 0, 0, 0, 0, 3, 0, 1, 5, 10, 0, 76, 0, 11, 8, 3, 13, 7, 15, 0, 8, 6, 98, 65, 0, 0, 0, 0, 5, 66, 4, 0, 0, 1, 122, 313, 1, 40, 2, 2, 14, 1, 6, 11, 1, 0, 16, 7, 1, 0, 5, 25, 7, 4, 0, 0, 0, 83, 6, 0, 2, 10, 39, 0, 10, 0, 0, 100, 4, 0, 1, 0, 0, 1, 4, 2, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 45, 0, 0, 248, 10, 49, 7, 0, 11, 1, 60, 5, 5, 10, 0, 0, 42, 13, 0, 39, 3, 0, 6, 14, 2, 49, 1, 46, 7, 2, 6, 3, 0, 0, 0, 6, 26, 7, 28, 0, 10, 0, 3, 0, 0, 7, 0, 1, 64, 1, 3, 1, 0, 4, 50, 4, 2, 0, 9, 0, 2, 23, 2, 1, 18, 60, 0, 0, 0, 6, 6, 0, 3, 0, 0, 0, 19, 57, 0, 44, 0, 27, 212, 1, 0, 16, 0, 4, 0, 7, 43, 0, 0, 0, 27, 0, 220, 75, 0, 0, 0, 53, 2, 0, 0, 0, 0, 6, 9, 3, 35, 35, 0, 1, 9, 8, 0]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=88 min=0 p10=0 p25=0 p50=3 p75=15 p90=38 p99=208 max=397 counts=[36, 100, 1, 1, 2, 15, 9, 0, 0, 19, 0, 0, 24, 0, 28, 0, 12, 1, 20, 0, 0, 0, 2, 108, 5, 0, 13, 5, 12, 0, 397, 0, 39, 4, 3, 49, 29, 0, 5, 1, 0, 4, 17, 45, 9, 37, 1, 14, 7, 9, 0, 9, 0, 5, 6, 261, 0, 0, 7, 8, 2, 19, 2, 13, 3, 20, 0, 0, 0, 1, 4, 18, 27, 20, 19, 1, 11, 0, 167, 2, 2, 11, 0, 27, 0, 0, 1, 0, 4, 0, 9, 0, 0, 2, 1, 102, 27, 11, 0, 24, 4, 7, 12, 0, 0, 0, 7, 0, 0, 4, 3, 88, 30, 72, 1, 0, 1, 13, 0, 17, 14, 3, 0, 7, 7, 25, 40, 15, 1, 4, 0, 0, 26, 7, 5, 9, 33, 2, 13, 0, 88, 1, 0, 3, 74, 48, 0, 0, 0, 0, 22, 1, 2, 0, 0, 0, 12, 0, 60, 12, 0, 9, 23, 0, 53, 23, 0, 32, 10, 1, 0, 20, 0, 0, 0, 1, 0, 2, 8, 1, 3, 0, 0, 0, 4, 5, 5, 0, 32, 2, 5, 0, 4, 4, 11, 24, 1, 23, 0, 5, 2, 3, 0, 1, 1, 43, 0, 16, 75, 4, 0, 37, 0, 0, 0, 0, 35, 3, 7, 29, 11, 0, 0, 0, 0, 0, 0, 8, 0, 16, 96, 208, 67, 44, 0, 0, 183, 0, 37, 6, 59, 0, 2, 0, 0, 1, 0, 4, 0, 0, 0, 1, 14, 10, 38, 2]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=93 min=0 p10=0 p25=0 p50=2 p75=16 p90=33 p99=226 max=455 counts=[0, 0, 4, 0, 0, 39, 0, 30, 0, 143, 1, 0, 5, 0, 17, 32, 12, 0, 0, 1, 0, 12, 0, 0, 0, 0, 0, 91, 3, 0, 27, 2, 0, 31, 7, 2, 10, 0, 16, 1, 0, 7, 35, 0, 16, 15, 5, 25, 9, 0, 23, 2, 0, 139, 2, 2, 0, 3, 22, 25, 2, 8, 0, 3, 0, 5, 4, 297, 1, 0, 0, 15, 3, 24, 7, 167, 3, 0, 0, 6, 0, 0, 4, 98, 3, 1, 0, 0, 37, 0, 24, 13, 0, 20, 46, 2, 44, 17, 0, 2, 8, 11, 0, 0, 2, 6, 2, 20, 0, 0, 4, 0, 0, 5, 21, 7, 0, 0, 53, 0, 0, 1, 0, 24, 0, 98, 5, 0, 71, 0, 1, 0, 55, 0, 9, 2, 0, 0, 25, 0, 28, 24, 0, 8, 19, 34, 5, 4, 8, 58, 16, 1, 1, 38, 0, 8, 0, 27, 455, 1, 226, 0, 1, 1, 1, 0, 1, 9, 0, 0, 0, 0, 1, 22, 1, 6, 1, 0, 2, 0, 5, 10, 0, 1, 20, 18, 0, 1, 17, 0, 28, 11, 24, 43, 33, 0, 0, 16, 82, 6, 3, 7, 1, 0, 0, 26, 1, 2, 1, 1, 0, 8, 0, 3, 4, 0, 30, 18, 0, 0, 0, 21, 0, 0, 0, 14, 0, 1, 0, 30, 0, 6, 1, 0, 29, 0, 29, 0, 0, 7, 23, 0, 13, 0, 11, 38, 2, 11, 198, 22, 14, 31, 45, 7, 0, 14]
mlxfast: routehist rows=512 experts=256 assign=4096 zero=85 min=0 p10=0 p25=0 p50=3 p75=16 p90=39 p99=175 max=232 counts=[0, 6, 22, 0, 0, 17, 1, 3, 0, 12, 4, 5, 21, 0, 17, 4, 20, 26, 0, 13, 147, 26, 16, 0, 1, 0, 1, 16, 2, 13, 21, 0, 20, 54, 153, 1, 0, 1, 44, 7, 0, 0, 1, 0, 1, 0, 3, 2, 0, 4, 0, 0, 0, 4, 5, 0, 0, 11, 232, 0, 0, 2, 17, 1, 0, 15, 1, 121, 0, 0, 4, 0, 5, 7, 0, 12, 15, 0, 5, 33, 36, 33, 3, 2, 17, 0, 10, 10, 170, 31, 16, 14, 39, 0, 44, 15, 3, 1, 18, 0, 66, 0, 0, 0, 1, 1, 0, 0, 13, 0, 6, 1, 9, 18, 0, 4, 4, 15, 0, 58, 0, 33, 15, 3, 2, 0, 38, 9, 1, 4, 5, 206, 1, 3, 5, 159, 64, 0, 7, 26, 0, 15, 6, 0, 6, 38, 13, 31, 33, 33, 57, 14, 0, 1, 0, 11, 24, 0, 9, 20, 0, 4, 0, 1, 14, 175, 12, 4, 0, 0, 0, 63, 7, 49, 43, 15, 3, 3, 0, 1, 19, 10, 41, 12, 0, 0, 0, 20, 10, 1, 46, 1, 53, 3, 0, 0, 1, 1, 25, 26, 5, 8, 21, 0, 11, 0, 0, 3, 1, 114, 0, 11, 0, 0, 99, 0, 0, 0, 0, 4, 1, 36, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 105, 12, 10, 20, 17, 6, 0, 0, 1, 15, 93, 0, 0, 26, 0, 0, 0, 36, 0, 0, 0, 24, 1, 4]
